Carbon dioxide(ppm),Temperature(°F),Relative humidity(%),Atmospheric pressure(hPa),Date,Time
870,69.2,57.0,1017.7,03/05/2024,07:59:58
851,69.2,57.0,1017.6,03/05/2024,08:00:58
864,69.2,57.0,1017.6,03/05/2024,08:01:58
859,69.2,57.0,1017.6,03/05/2024,08:02:58
836,69.2,57.0,1017.7,03/05/2024,08:03:58
846,69.2,57.0,1017.7,03/05/2024,08:04:58
844,69.2,57.0,1017.8,03/05/2024,08:05:58
832,69.2,57.0,1017.7,03/05/2024,08:06:58
836,69.2,57.0,1017.7,03/05/2024,08:07:58
852,69.2,57.0,1017.6,03/05/2024,08:08:58
856,69.3,57.0,1017.7,03/05/2024,08:09:58
858,69.2,57.0,1017.6,03/05/2024,08:10:58
838,69.2,57.0,1017.7,03/05/2024,08:11:58
851,69.2,57.0,1017.7,03/05/2024,08:12:58
856,69.2,57.0,1017.9,03/05/2024,08:13:58
846,69.2,57.0,1017.9,03/05/2024,08:14:58
833,69.2,57.0,1018.1,03/05/2024,08:15:58
826,69.2,57.0,1018.1,03/05/2024,08:16:58
856,69.2,57.0,1018.1,03/05/2024,08:17:58
825,69.2,57.0,1018.3,03/05/2024,08:18:58
826,69.2,57.0,1018.2,03/05/2024,08:19:58
825,69.2,57.0,1018.4,03/05/2024,08:20:58
833,69.2,57.0,1018.3,03/05/2024,08:21:58
837,69.2,57.0,1018.2,03/05/2024,08:22:58
830,69.2,57.0,1018.3,03/05/2024,08:23:58
818,69.2,57.0,1018.3,03/05/2024,08:24:58
809,69.2,57.0,1018.3,03/05/2024,08:25:58
837,69.2,57.0,1018.3,03/05/2024,08:26:58
849,69.2,57.0,1018.3,03/05/2024,08:27:58
830,69.2,57.0,1018.4,03/05/2024,08:28:58
846,69.3,57.0,1018.4,03/05/2024,08:29:58
844,69.2,57.0,1018.5,03/05/2024,08:30:58
839,69.2,57.0,1018.5,03/05/2024,08:31:58
833,69.2,57.0,1018.4,03/05/2024,08:32:58
839,69.2,57.0,1018.4,03/05/2024,08:33:58
827,69.2,57.0,1018.4,03/05/2024,08:34:58
848,69.2,57.0,1018.3,03/05/2024,08:35:58
850,69.2,57.0,1018.3,03/05/2024,08:36:58
838,69.3,57.0,1018.3,03/05/2024,08:37:58
825,69.2,57.0,1018.4,03/05/2024,08:38:58
839,69.2,57.0,1018.3,03/05/2024,08:39:58
840,69.3,57.0,1018.4,03/05/2024,08:40:58
830,69.2,57.0,1018.4,03/05/2024,08:41:58
834,69.2,57.0,1018.5,03/05/2024,08:42:58
837,69.2,57.0,1018.4,03/05/2024,08:43:58
817,69.2,57.0,1018.4,03/05/2024,08:44:58
824,69.3,57.0,1018.4,03/05/2024,08:45:58
840,69.3,57.0,1018.4,03/05/2024,08:46:58
819,69.3,57.0,1018.4,03/05/2024,08:47:58
830,69.2,57.0,1018.3,03/05/2024,08:48:58
829,69.3,57.0,1018.5,03/05/2024,08:49:58
819,69.2,57.0,1018.4,03/05/2024,08:50:58
847,69.2,57.0,1018.6,03/05/2024,08:51:58
822,69.3,57.0,1018.5,03/05/2024,08:52:58
819,69.2,57.0,1018.4,03/05/2024,08:53:58
828,69.2,57.0,1018.5,03/05/2024,08:54:58
821,69.3,57.0,1018.5,03/05/2024,08:55:58
812,69.3,57.0,1018.4,03/05/2024,08:56:58
830,69.3,57.0,1018.4,03/05/2024,08:57:58
810,69.3,57.0,1018.4,03/05/2024,08:58:58
851,69.3,57.0,1018.4,03/05/2024,08:59:58
821,69.3,57.0,1018.4,03/05/2024,09:00:58
827,69.3,57.0,1018.4,03/05/2024,09:01:58
835,69.3,57.0,1018.3,03/05/2024,09:02:58
834,69.3,57.0,1018.4,03/05/2024,09:03:58
848,69.3,57.0,1018.4,03/05/2024,09:04:58
825,69.3,57.0,1018.3,03/05/2024,09:05:58
821,69.3,57.0,1018.4,03/05/2024,09:06:58
833,69.3,57.0,1018.4,03/05/2024,09:07:58
831,69.4,57.0,1018.3,03/05/2024,09:08:58
824,69.4,57.0,1018.4,03/05/2024,09:09:58
826,69.4,57.0,1018.5,03/05/2024,09:10:58
840,69.4,57.0,1018.5,03/05/2024,09:11:58
831,69.4,57.0,1018.5,03/05/2024,09:12:58
828,69.5,57.0,1018.5,03/05/2024,09:13:58
841,69.5,57.0,1018.6,03/05/2024,09:14:58
812,69.5,57.0,1018.6,03/05/2024,09:15:58
806,69.5,57.0,1018.6,03/05/2024,09:16:58
804,69.5,57.0,1018.7,03/05/2024,09:17:58
804,69.4,57.0,1018.6,03/05/2024,09:18:58
820,69.5,57.0,1018.6,03/05/2024,09:19:58
804,69.5,57.0,1018.5,03/05/2024,09:20:58
812,69.4,57.0,1018.5,03/05/2024,09:21:58
816,69.4,57.0,1018.6,03/05/2024,09:22:58
820,69.4,57.0,1018.5,03/05/2024,09:23:58
799,69.4,57.0,1018.5,03/05/2024,09:24:58
821,69.5,57.0,1018.6,03/05/2024,09:25:58
676,69.4,57.0,1018.5,03/05/2024,09:26:58
717,69.3,57.0,1018.6,03/05/2024,09:27:58
796,69.3,57.0,1018.5,03/05/2024,09:28:58
760,69.3,57.0,1018.5,03/05/2024,09:29:58
770,69.3,57.0,1018.5,03/05/2024,09:30:58
778,69.3,57.0,1018.4,03/05/2024,09:31:58
768,69.3,57.0,1018.4,03/05/2024,09:32:58
806,69.3,57.0,1018.5,03/05/2024,09:33:58
725,69.3,57.0,1018.4,03/05/2024,09:34:58
642,69.4,57.0,1018.4,03/05/2024,09:35:58
721,69.3,57.0,1018.5,03/05/2024,09:36:58
654,69.3,57.0,1018.3,03/05/2024,09:37:58
648,69.3,57.0,1018.3,03/05/2024,09:38:58
673,69.3,57.0,1018.4,03/05/2024,09:39:58
720,69.3,58.0,1018.5,03/05/2024,09:40:58
751,69.3,58.0,1018.5,03/05/2024,09:41:58
773,69.3,58.0,1018.4,03/05/2024,09:42:58
756,69.3,58.0,1018.5,03/05/2024,09:43:58
769,69.3,58.0,1018.5,03/05/2024,09:44:58
772,69.4,58.0,1018.4,03/05/2024,09:45:58
829,69.5,58.0,1018.5,03/05/2024,09:46:58
898,69.5,58.0,1018.5,03/05/2024,09:47:58
926,69.6,58.0,1018.5,03/05/2024,09:48:58
920,69.7,58.0,1018.5,03/05/2024,09:49:58
945,69.7,58.0,1018.5,03/05/2024,09:50:58
919,69.8,58.0,1018.6,03/05/2024,09:51:58
900,69.8,58.0,1018.6,03/05/2024,09:52:58
862,69.8,58.0,1018.7,03/05/2024,09:53:58
866,69.9,58.0,1018.7,03/05/2024,09:54:58
835,69.9,58.0,1018.7,03/05/2024,09:55:58
862,69.9,58.0,1018.6,03/05/2024,09:56:58
905,70.0,58.0,1018.7,03/05/2024,09:57:58
943,70.0,58.0,1018.7,03/05/2024,09:58:58
955,70.1,58.0,1018.7,03/05/2024,09:59:58
940,70.1,58.0,1018.8,03/05/2024,10:00:58
849,70.1,58.0,1018.8,03/05/2024,10:01:58
768,70.1,58.0,1018.6,03/05/2024,10:02:58
749,70.0,58.0,1018.7,03/05/2024,10:03:58
720,70.0,58.0,1018.6,03/05/2024,10:04:58
732,70.0,58.0,1018.6,03/05/2024,10:05:58
755,69.9,58.0,1018.6,03/05/2024,10:06:58
672,69.9,58.0,1018.6,03/05/2024,10:07:58
730,69.9,58.0,1018.6,03/05/2024,10:08:58
754,69.8,58.0,1018.6,03/05/2024,10:09:58
790,69.9,58.0,1018.6,03/05/2024,10:10:58
794,69.9,58.0,1018.6,03/05/2024,10:11:58
805,70.0,58.0,1018.6,03/05/2024,10:12:58
801,70.0,58.0,1018.7,03/05/2024,10:13:58
779,70.0,58.0,1018.6,03/05/2024,10:14:58
728,70.0,58.0,1018.6,03/05/2024,10:15:58
794,70.0,58.0,1018.5,03/05/2024,10:16:58
780,70.1,58.0,1018.6,03/05/2024,10:17:58
655,70.0,58.0,1018.6,03/05/2024,10:18:58
724,70.0,58.0,1018.6,03/05/2024,10:19:58
731,70.1,58.0,1018.5,03/05/2024,10:20:58
737,70.1,58.0,1018.5,03/05/2024,10:21:58
681,70.0,58.0,1018.4,03/05/2024,10:22:58
708,70.1,58.0,1018.4,03/05/2024,10:23:58
729,70.1,58.0,1018.5,03/05/2024,10:24:58
705,70.1,58.0,1018.4,03/05/2024,10:25:58
631,70.1,57.0,1018.4,03/05/2024,10:26:58
663,70.0,57.0,1018.3,03/05/2024,10:27:58
723,70.1,58.0,1018.4,03/05/2024,10:28:58
739,70.1,58.0,1018.5,03/05/2024,10:29:58
744,70.1,58.0,1018.4,03/05/2024,10:30:58
739,70.1,58.0,1018.4,03/05/2024,10:31:58
663,70.2,57.0,1018.4,03/05/2024,10:32:58
657,70.2,57.0,1018.3,03/05/2024,10:33:58
615,70.2,57.0,1018.4,03/05/2024,10:34:58
651,70.1,57.0,1018.3,03/05/2024,10:35:58
681,70.1,57.0,1018.2,03/05/2024,10:36:58
707,70.2,57.0,1018.3,03/05/2024,10:37:58
676,70.2,57.0,1018.3,03/05/2024,10:38:58
685,70.2,57.0,1018.3,03/05/2024,10:39:58
623,70.2,57.0,1018.3,03/05/2024,10:40:58
616,70.2,57.0,1018.3,03/05/2024,10:41:58
637,70.2,57.0,1018.3,03/05/2024,10:42:58
679,70.2,57.0,1018.3,03/05/2024,10:43:58
683,70.2,57.0,1018.3,03/05/2024,10:44:58
688,70.2,57.0,1018.3,03/05/2024,10:45:58
668,70.3,57.0,1018.2,03/05/2024,10:46:58
680,70.2,57.0,1018.2,03/05/2024,10:47:58
685,70.3,57.0,1018.3,03/05/2024,10:48:58
721,70.3,57.0,1018.3,03/05/2024,10:49:58
700,70.3,57.0,1018.3,03/05/2024,10:50:58
672,70.3,57.0,1018.3,03/05/2024,10:51:58
684,70.3,57.0,1018.3,03/05/2024,10:52:58
705,70.3,57.0,1018.2,03/05/2024,10:53:58
684,70.4,57.0,1018.2,03/05/2024,10:54:58
693,70.3,57.0,1018.2,03/05/2024,10:55:58
686,70.3,57.0,1018.2,03/05/2024,10:56:58
657,70.4,57.0,1018.2,03/05/2024,10:57:58
676,70.4,57.0,1018.2,03/05/2024,10:58:58
624,70.3,57.0,1018.2,03/05/2024,10:59:58
645,70.4,57.0,1018.1,03/05/2024,11:00:58
634,70.4,57.0,1018.0,03/05/2024,11:01:58
649,70.3,57.0,1018.2,03/05/2024,11:02:58
643,70.4,57.0,1018.2,03/05/2024,11:03:58
639,70.4,57.0,1018.1,03/05/2024,11:04:58
589,70.5,57.0,1018.1,03/05/2024,11:05:58
601,70.5,56.0,1018.0,03/05/2024,11:06:58
665,70.5,57.0,1018.0,03/05/2024,11:07:58
644,70.5,57.0,1018.0,03/05/2024,11:08:58
611,70.5,57.0,1017.9,03/05/2024,11:09:58
618,70.5,56.0,1018.0,03/05/2024,11:10:58
605,70.5,56.0,1018.1,03/05/2024,11:11:58
582,70.5,56.0,1017.9,03/05/2024,11:12:58
616,70.5,56.0,1017.9,03/05/2024,11:13:58
622,70.5,56.0,1017.9,03/05/2024,11:14:58
639,70.5,57.0,1017.8,03/05/2024,11:15:58
661,70.7,57.0,1017.8,03/05/2024,11:16:58
662,70.6,57.0,1017.8,03/05/2024,11:17:58
623,70.6,56.0,1017.8,03/05/2024,11:18:58
608,70.6,56.0,1017.8,03/05/2024,11:19:58
606,70.6,56.0,1017.8,03/05/2024,11:20:58
617,70.7,56.0,1017.7,03/05/2024,11:21:58
581,70.7,56.0,1017.7,03/05/2024,11:22:58
564,70.6,56.0,1017.7,03/05/2024,11:23:58
557,70.7,55.0,1017.6,03/05/2024,11:24:58
570,70.7,55.0,1017.5,03/05/2024,11:25:58
550,70.6,55.0,1017.6,03/05/2024,11:26:58
566,70.7,55.0,1017.5,03/05/2024,11:27:58
547,70.6,55.0,1017.5,03/05/2024,11:28:58
540,70.6,55.0,1017.5,03/05/2024,11:29:58
539,70.7,55.0,1017.4,03/05/2024,11:30:58
546,70.7,55.0,1017.4,03/05/2024,11:31:58
593,70.7,55.0,1017.5,03/05/2024,11:32:58
629,70.7,55.0,1017.5,03/05/2024,11:33:58
606,70.7,55.0,1017.5,03/05/2024,11:34:58
589,70.7,55.0,1017.4,03/05/2024,11:35:58
634,70.8,55.0,1017.3,03/05/2024,11:36:58
628,70.8,55.0,1017.4,03/05/2024,11:37:58
562,70.8,55.0,1017.4,03/05/2024,11:38:58
603,70.8,55.0,1017.4,03/05/2024,11:39:58
568,70.8,54.0,1017.4,03/05/2024,11:40:58
565,70.8,54.0,1017.3,03/05/2024,11:41:58
567,70.9,54.0,1017.3,03/05/2024,11:42:58
574,70.9,54.0,1017.2,03/05/2024,11:43:58
577,70.8,54.0,1017.3,03/05/2024,11:44:58
571,70.9,54.0,1017.2,03/05/2024,11:45:58
582,70.9,54.0,1017.2,03/05/2024,11:46:58
638,71.0,54.0,1017.1,03/05/2024,11:47:58
606,71.0,54.0,1017.1,03/05/2024,11:48:58
606,71.0,54.0,1017.1,03/05/2024,11:49:58
640,71.0,55.0,1017.0,03/05/2024,11:50:58
635,71.1,55.0,1017.1,03/05/2024,11:51:58
585,71.1,54.0,1017.1,03/05/2024,11:52:58
543,71.0,53.0,1017.0,03/05/2024,11:53:58
511,71.1,53.0,1017.1,03/05/2024,11:54:58
561,71.1,54.0,1017.0,03/05/2024,11:55:58
578,71.1,54.0,1017.0,03/05/2024,11:56:58
544,71.2,53.0,1017.0,03/05/2024,11:57:58
580,71.1,54.0,1016.9,03/05/2024,11:58:58
525,71.1,53.0,1016.9,03/05/2024,11:59:58
529,71.2,53.0,1016.9,03/05/2024,12:00:58
515,71.1,52.0,1016.9,03/05/2024,12:01:58
514,71.2,53.0,1016.8,03/05/2024,12:02:58
501,71.1,52.0,1016.9,03/05/2024,12:03:58
503,71.1,52.0,1016.9,03/05/2024,12:04:58
491,71.2,52.0,1017.0,03/05/2024,12:05:58
499,71.1,52.0,1017.0,03/05/2024,12:06:58
516,71.1,52.0,1016.9,03/05/2024,12:07:58
563,71.2,53.0,1016.9,03/05/2024,12:08:58
584,71.2,53.0,1016.9,03/05/2024,12:09:58
596,71.2,53.0,1016.9,03/05/2024,12:10:58
594,71.2,53.0,1017.0,03/05/2024,12:11:58
614,71.3,53.0,1016.9,03/05/2024,12:12:58
624,71.3,53.0,1016.9,03/05/2024,12:13:58
624,71.3,54.0,1017.0,03/05/2024,12:14:58
643,71.3,54.0,1017.0,03/05/2024,12:15:58
620,71.4,57.0,1017.0,03/05/2024,12:16:58
580,71.8,55.0,1017.0,03/05/2024,12:17:58
556,72.0,54.0,1017.0,03/05/2024,12:18:58
570,72.2,54.0,1017.0,03/05/2024,12:19:58
565,72.3,53.0,1016.9,03/05/2024,12:20:58
571,72.3,53.0,1016.9,03/05/2024,12:21:58
595,72.4,52.0,1016.8,03/05/2024,12:22:58
606,72.4,52.0,1016.8,03/05/2024,12:23:58
605,72.5,52.0,1016.9,03/05/2024,12:24:58
640,72.6,52.0,1016.8,03/05/2024,12:25:58
656,72.6,52.0,1017.0,03/05/2024,12:26:58
629,72.6,52.0,1016.9,03/05/2024,12:27:58
597,72.7,52.0,1016.9,03/05/2024,12:28:58
528,72.7,52.0,1016.9,03/05/2024,12:29:58
531,72.8,52.0,1016.9,03/05/2024,12:30:58
494,72.9,52.0,1016.8,03/05/2024,12:31:58
479,72.9,53.0,1016.8,03/05/2024,12:32:58
518,72.9,53.0,1016.9,03/05/2024,12:33:58
549,73.0,53.0,1016.8,03/05/2024,12:34:58
528,73.0,53.0,1016.9,03/05/2024,12:35:58
575,73.1,52.0,1016.8,03/05/2024,12:36:58
584,73.0,52.0,1016.8,03/05/2024,12:37:58
621,73.0,52.0,1016.9,03/05/2024,12:38:58
618,73.0,51.0,1016.8,03/05/2024,12:39:58
617,72.9,51.0,1016.8,03/05/2024,12:40:58
622,72.9,50.0,1016.8,03/05/2024,12:41:58
632,72.8,50.0,1016.8,03/05/2024,12:42:58
568,72.7,50.0,1016.8,03/05/2024,12:43:58
567,72.6,50.0,1016.7,03/05/2024,12:44:58
565,72.5,50.0,1016.8,03/05/2024,12:45:58
588,72.5,49.0,1016.8,03/05/2024,12:46:58
564,72.4,49.0,1016.8,03/05/2024,12:47:58
474,72.3,51.0,1016.8,03/05/2024,12:48:58
465,72.3,52.0,1016.8,03/05/2024,12:49:58
476,72.4,52.0,1016.8,03/05/2024,12:50:58
462,72.3,52.0,1016.8,03/05/2024,12:51:58
462,72.4,52.0,1016.8,03/05/2024,12:52:58
453,72.4,53.0,1016.8,03/05/2024,12:53:58
447,72.5,53.0,1016.6,03/05/2024,12:54:58
459,72.5,53.0,1016.6,03/05/2024,12:55:58
449,72.6,53.0,1016.6,03/05/2024,12:56:58
465,72.5,53.0,1016.5,03/05/2024,12:57:58
477,72.6,53.0,1016.5,03/05/2024,12:58:58
496,72.7,53.0,1016.6,03/05/2024,12:59:58
551,72.7,53.0,1016.6,03/05/2024,13:00:58
623,72.8,53.0,1016.6,03/05/2024,13:01:58
618,72.8,53.0,1016.6,03/05/2024,13:02:58
651,72.8,52.0,1016.6,03/05/2024,13:03:58
639,72.8,52.0,1016.5,03/05/2024,13:04:58
636,72.8,51.0,1016.5,03/05/2024,13:05:58
643,72.7,51.0,1016.5,03/05/2024,13:06:58
519,72.7,52.0,1016.5,03/05/2024,13:07:58
539,72.7,52.0,1016.5,03/05/2024,13:08:58
510,72.7,52.0,1016.5,03/05/2024,13:09:58
483,72.7,52.0,1016.5,03/05/2024,13:10:58
467,72.7,53.0,1016.5,03/05/2024,13:11:58
495,72.7,53.0,1016.5,03/05/2024,13:12:58
517,72.7,53.0,1016.4,03/05/2024,13:13:58
488,72.7,54.0,1016.5,03/05/2024,13:14:58
484,72.6,53.0,1016.4,03/05/2024,13:15:58
466,72.6,54.0,1016.4,03/05/2024,13:16:58
461,72.6,53.0,1016.4,03/05/2024,13:17:58
485,72.5,53.0,1016.3,03/05/2024,13:18:58
481,72.4,54.0,1016.3,03/05/2024,13:19:58
493,72.4,54.0,1016.2,03/05/2024,13:20:58
476,72.3,54.0,1016.2,03/05/2024,13:21:58
469,72.3,54.0,1016.3,03/05/2024,13:22:58
469,72.3,54.0,1016.2,03/05/2024,13:23:58
455,72.2,54.0,1016.2,03/05/2024,13:24:58
455,72.2,54.0,1016.3,03/05/2024,13:25:58
465,72.2,54.0,1016.4,03/05/2024,13:26:58
438,72.1,55.0,1016.4,03/05/2024,13:27:58
453,72.0,55.0,1016.3,03/05/2024,13:28:58
440,72.0,55.0,1016.4,03/05/2024,13:29:58
462,72.2,54.0,1016.3,03/05/2024,13:30:58
451,72.3,54.0,1016.4,03/05/2024,13:31:58
465,72.3,54.0,1016.4,03/05/2024,13:32:58
500,72.5,54.0,1016.3,03/05/2024,13:33:58
491,72.5,54.0,1016.2,03/05/2024,13:34:58
482,72.4,54.0,1016.2,03/05/2024,13:35:58
468,72.2,54.0,1016.2,03/05/2024,13:36:58
480,72.0,54.0,1016.2,03/05/2024,13:37:58
468,72.0,55.0,1016.1,03/05/2024,13:38:58
466,72.0,55.0,1016.1,03/05/2024,13:39:58
463,72.0,55.0,1016.1,03/05/2024,13:40:58
454,72.0,55.0,1016.1,03/05/2024,13:41:58
461,72.0,55.0,1016.0,03/05/2024,13:42:58
469,72.2,55.0,1016.1,03/05/2024,13:43:58
447,72.2,54.0,1016.1,03/05/2024,13:44:58
490,72.3,54.0,1016.0,03/05/2024,13:45:58
493,72.4,54.0,1016.0,03/05/2024,13:46:58
480,72.4,55.0,1016.0,03/05/2024,13:47:58
454,72.5,54.0,1016.0,03/05/2024,13:48:58
457,72.4,54.0,1016.1,03/05/2024,13:49:58
471,72.4,54.0,1016.0,03/05/2024,13:50:58
485,72.4,54.0,1016.0,03/05/2024,13:51:58
464,72.3,54.0,1016.0,03/05/2024,13:52:58
449,72.3,54.0,1016.0,03/05/2024,13:53:58
478,72.3,54.0,1016.0,03/05/2024,13:54:58
485,72.4,54.0,1015.9,03/05/2024,13:55:58
478,72.5,54.0,1015.9,03/05/2024,13:56:58
461,72.6,54.0,1016.0,03/05/2024,13:57:58
485,72.7,54.0,1016.0,03/05/2024,13:58:58
492,72.7,54.0,1016.0,03/05/2024,13:59:58
463,72.7,53.0,1015.9,03/05/2024,14:00:58
453,72.8,54.0,1015.9,03/05/2024,14:01:58
464,72.8,54.0,1015.9,03/05/2024,14:02:58
486,72.9,54.0,1016.0,03/05/2024,14:03:58
509,73.0,54.0,1015.9,03/05/2024,14:04:58
498,73.1,54.0,1016.0,03/05/2024,14:05:58
490,73.2,53.0,1015.8,03/05/2024,14:06:58
492,73.1,53.0,1015.9,03/05/2024,14:07:58
490,73.0,53.0,1015.9,03/05/2024,14:08:58
464,73.0,53.0,1015.8,03/05/2024,14:09:58
495,73.0,53.0,1015.9,03/05/2024,14:10:58
493,73.0,53.0,1015.9,03/05/2024,14:11:58
464,73.0,53.0,1015.8,03/05/2024,14:12:58
449,72.9,53.0,1015.8,03/05/2024,14:13:58
470,72.8,54.0,1015.9,03/05/2024,14:14:58
465,72.7,53.0,1015.8,03/05/2024,14:15:58
479,72.8,54.0,1015.8,03/05/2024,14:16:58
461,72.7,54.0,1015.9,03/05/2024,14:17:58
469,72.7,54.0,1015.7,03/05/2024,14:18:58
480,72.7,54.0,1015.8,03/05/2024,14:19:58
479,72.6,53.0,1015.8,03/05/2024,14:20:58
487,72.6,53.0,1015.7,03/05/2024,14:21:58
459,72.7,53.0,1015.7,03/05/2024,14:22:58
478,72.7,54.0,1015.7,03/05/2024,14:23:58
504,72.8,54.0,1015.6,03/05/2024,14:24:58
536,73.0,54.0,1015.6,03/05/2024,14:25:58
498,73.1,54.0,1015.7,03/05/2024,14:26:58
496,73.2,53.0,1015.7,03/05/2024,14:27:58
473,73.3,53.0,1015.5,03/05/2024,14:28:58
464,73.2,53.0,1015.6,03/05/2024,14:29:58
468,73.2,53.0,1015.7,03/05/2024,14:30:58
462,73.2,53.0,1015.6,03/05/2024,14:31:58
451,73.1,53.0,1015.6,03/05/2024,14:32:58
468,73.0,53.0,1015.7,03/05/2024,14:33:58
450,73.0,53.0,1015.6,03/05/2024,14:34:58
445,72.8,53.0,1015.6,03/05/2024,14:35:58
460,72.7,53.0,1015.6,03/05/2024,14:36:58
501,72.9,54.0,1015.6,03/05/2024,14:37:58
516,73.0,54.0,1015.5,03/05/2024,14:38:58
515,73.1,54.0,1015.6,03/05/2024,14:39:58
532,73.3,53.0,1015.6,03/05/2024,14:40:58
544,73.5,53.0,1015.5,03/05/2024,14:41:58
539,73.7,53.0,1015.5,03/05/2024,14:42:58
524,73.8,53.0,1015.5,03/05/2024,14:43:58
511,73.8,53.0,1015.4,03/05/2024,14:44:58
481,73.8,52.0,1015.5,03/05/2024,14:45:58
478,73.7,52.0,1015.5,03/05/2024,14:46:58
460,73.6,52.0,1015.4,03/05/2024,14:47:58
486,73.6,53.0,1015.4,03/05/2024,14:48:58
471,73.6,53.0,1015.5,03/05/2024,14:49:58
484,73.5,53.0,1015.5,03/05/2024,14:50:58
465,73.5,53.0,1015.5,03/05/2024,14:51:58
473,73.5,53.0,1015.4,03/05/2024,14:52:58
494,73.6,53.0,1015.3,03/05/2024,14:53:58
494,73.6,53.0,1015.4,03/05/2024,14:54:58
452,73.6,53.0,1015.2,03/05/2024,14:55:58
466,73.5,53.0,1015.3,03/05/2024,14:56:58
474,73.5,53.0,1015.4,03/05/2024,14:57:58
452,73.4,53.0,1015.3,03/05/2024,14:58:58
436,73.2,53.0,1015.2,03/05/2024,14:59:58
438,73.1,53.0,1015.4,03/05/2024,15:00:58
451,73.0,53.0,1015.4,03/05/2024,15:01:58
459,72.9,53.0,1015.4,03/05/2024,15:02:58
489,72.9,53.0,1015.2,03/05/2024,15:03:58
466,72.9,53.0,1015.2,03/05/2024,15:04:58
482,72.9,53.0,1015.2,03/05/2024,15:05:58
448,72.9,53.0,1015.3,03/05/2024,15:06:58
458,72.9,53.0,1015.2,03/05/2024,15:07:58
455,72.9,53.0,1015.3,03/05/2024,15:08:58
453,72.9,53.0,1015.3,03/05/2024,15:09:58
480,73.0,53.0,1015.3,03/05/2024,15:10:58
468,73.0,53.0,1015.3,03/05/2024,15:11:58
450,72.9,53.0,1015.3,03/05/2024,15:12:58
464,72.9,53.0,1015.2,03/05/2024,15:13:58
465,72.8,53.0,1015.2,03/05/2024,15:14:58
469,72.8,53.0,1015.3,03/05/2024,15:15:58
462,72.8,53.0,1015.3,03/05/2024,15:16:58
452,72.7,53.0,1015.3,03/05/2024,15:17:58
461,72.7,53.0,1015.4,03/05/2024,15:18:58
455,72.6,53.0,1015.3,03/05/2024,15:19:58
453,72.5,53.0,1015.4,03/05/2024,15:20:58
464,72.5,53.0,1015.3,03/05/2024,15:21:58
477,72.5,54.0,1015.3,03/05/2024,15:22:58
467,72.6,53.0,1015.3,03/05/2024,15:23:58
467,72.7,53.0,1015.2,03/05/2024,15:24:58
469,72.7,53.0,1015.3,03/05/2024,15:25:58
442,72.6,53.0,1015.3,03/05/2024,15:26:58
466,72.6,53.0,1015.3,03/05/2024,15:27:58
470,72.6,54.0,1015.4,03/05/2024,15:28:58
482,72.7,54.0,1015.3,03/05/2024,15:29:58
470,72.9,54.0,1015.3,03/05/2024,15:30:58
452,73.0,53.0,1015.3,03/05/2024,15:31:58
476,73.0,53.0,1015.3,03/05/2024,15:32:58
456,73.0,53.0,1015.3,03/05/2024,15:33:58
460,73.0,53.0,1015.4,03/05/2024,15:34:58
440,72.9,53.0,1015.3,03/05/2024,15:35:58
462,72.9,53.0,1015.4,03/05/2024,15:36:58
481,72.8,53.0,1015.4,03/05/2024,15:37:58
446,72.8,53.0,1015.5,03/05/2024,15:38:58
462,72.7,53.0,1015.5,03/05/2024,15:39:58
491,72.7,53.0,1015.5,03/05/2024,15:40:58
477,72.7,53.0,1015.5,03/05/2024,15:41:58
444,72.7,53.0,1015.4,03/05/2024,15:42:58
488,72.7,53.0,1015.4,03/05/2024,15:43:58
461,72.6,53.0,1015.4,03/05/2024,15:44:58
472,72.5,54.0,1015.4,03/05/2024,15:45:58
461,72.5,53.0,1015.5,03/05/2024,15:46:58
449,72.3,54.0,1015.4,03/05/2024,15:47:58
471,72.3,54.0,1015.4,03/05/2024,15:48:58
451,72.3,54.0,1015.4,03/05/2024,15:49:58
461,72.4,54.0,1015.4,03/05/2024,15:50:58
440,72.3,54.0,1015.5,03/05/2024,15:51:58
460,72.2,54.0,1015.5,03/05/2024,15:52:58
459,72.0,54.0,1015.5,03/05/2024,15:53:58
471,72.0,55.0,1015.4,03/05/2024,15:54:58
472,72.0,54.0,1015.5,03/05/2024,15:55:58
480,71.9,54.0,1015.4,03/05/2024,15:56:58
461,71.9,55.0,1015.4,03/05/2024,15:57:58
466,72.0,55.0,1015.4,03/05/2024,15:58:58
478,72.0,55.0,1015.4,03/05/2024,15:59:58
471,72.0,55.0,1015.4,03/05/2024,16:00:58
461,72.0,55.0,1015.4,03/05/2024,16:01:58
447,72.0,55.0,1015.4,03/05/2024,16:02:58
483,72.1,55.0,1015.4,03/05/2024,16:03:58
466,72.0,55.0,1015.4,03/05/2024,16:04:58
455,72.0,55.0,1015.4,03/05/2024,16:05:58
461,72.0,55.0,1015.4,03/05/2024,16:06:58
491,72.0,55.0,1015.4,03/05/2024,16:07:58
508,72.1,55.0,1015.4,03/05/2024,16:08:58
497,72.2,54.0,1015.3,03/05/2024,16:09:58
506,72.2,54.0,1015.4,03/05/2024,16:10:58
539,72.4,54.0,1015.3,03/05/2024,16:11:58
534,72.6,54.0,1015.4,03/05/2024,16:12:58
504,72.6,54.0,1015.3,03/05/2024,16:13:58
541,72.7,54.0,1015.3,03/05/2024,16:14:58
570,72.8,54.0,1015.4,03/05/2024,16:15:58
551,72.9,54.0,1015.3,03/05/2024,16:16:58
